student_id,student_name,course_code,term,credits,has_prerequisites,midterm_score,final_score,assignment_score,total_score,passed,attendance_rate
20262453,Ethan Williams,ST 122,Fall 2023,2,False,27,42,19,88,True,62.88
20260059,Jacob Fouad,CS 221,Spring 2024,3,True,29,44,20,93,True,100.0
20260022,Dina Salem,IS 443,Spring 2024,3,False,13,21,7,41,False,80.29
20261421,Sophia Martinez,IS 496,Fall 2023,2,True,17,26,14,57,True,82.48
20261628,Olivia Ashraf,CS 214,Fall 2023,4,False,14,29,6,49,False,72.98
20260063,James Williams,IS 451,Fall 2024,4,False,22,30,6,58,True,83.73
20261886,Ahmed Khedr,IT 221,Spring 2024,2,True,30,35,16,81,True,71.31
20260813,Huda Miller,IT 423,Fall 2024,3,False,27,43,15,85,True,73.78
20262329,Isabella Ibrahim,HU 323,Spring 2024,4,False,17,24,13,54,True,98.29
20260240,Sophia Johnson,IS 350,Fall 2024,4,True,17,22,14,53,True,85.6
20261599,Noah Martinez,IS 451,Fall 2024,4,True,13,28,15,56,True,78.11
20260158,Hassan Younis,IT 241,Spring 2024,2,False,21,34,10,65,True,100.0
20262077,Fatma Martinez,CS 214,Fall 2024,2,True,29,49,17,95,True,75.47
20260921,Sophia Williams,HU 331,Fall 2024,2,True,23,37,16,76,True,83.09
20260823,Amelia Zaki,HU 332,Fall 2023,3,False,15,8,10,33,False,57.26
20261433,Fatma Brown,IS 450,Spring 2024,3,False,24,42,15,81,True,83.04
20261823,Liam Khaled,HU 323,Fall 2023,3,False,19,29,5,53,True,65.3
20260322,Emily Khaled,IS 444,Fall 2024,4,True,28,38,15,81,True,77.0
20260394,Aisha Smith,CS 112,Fall 2023,4,False,26,35,19,80,True,69.44
20260542,Omar Kamel,IS 321,Fall 2024,3,False,20,28,13,61,True,75.54
20261587,Omar Jones,HU 334,Fall 2023,4,False,28,48,17,93,True,68.81
20262073,Emily Ibrahim,IS 211,Fall 2023,4,True,13,27,13,53,True,49.86
20260637,Youssef Martinez,CS 251,Fall 2024,2,True,25,35,11,71,True,55.6
20262306,Sarah Ashraf,IS 211,Fall 2024,4,True,16,23,5,44,False,73.03
20260323,Emily Othman,IS 498,Spring 2024,4,True,23,28,7,58,True,73.06
20262233,Emily Ibrahim,IS 434,Fall 2024,2,False,23,32,6,61,True,59.03
20260694,Mason Jones,IS 443,Fall 2024,4,False,20,35,19,74,True,77.37
20261504,Ahmed Williams,HU 313,Spring 2024,2,True,13,35,10,58,True,82.61
20260404,Dina Khaled,PH 111,Fall 2023,2,False,22,27,6,55,True,88.12
20262450,Ethan Brown,IS 450,Fall 2024,3,True,13,11,7,31,False,62.73
20261028,Aisha Martinez,HU 334,Spring 2024,3,False,24,42,16,82,True,90.22
20260131,Liam Ali,CS 251,Spring 2024,4,False,15,29,5,49,False,97.96
20261136,Mariam Hassan,PH 111,Spring 2024,4,True,30,44,16,90,True,84.64
20261347,Ethan Kamel,IT 211,Spring 2024,4,False,22,46,19,87,True,60.91
20261393,Mia Zaki,IS 352,Fall 2023,2,True,24,42,15,81,True,51.27
20262437,Mia Salem,CS 112,Fall 2023,3,True,13,25,5,43,False,65.28
20260951,Sophia Ibrahim,IS 460,Fall 2023,3,True,24,40,17,81,True,99.07
20260363,Liam Miller,IS 334,Fall 2023,3,False,25,27,8,60,True,100.0
20260363,Liam Miller,IT 211,Spring 2024,3,False,20,22,13,55,True,78.07
20261109,Huda Ashraf,IS 496,Spring 2024,2,False,20,46,17,83,True,66.87
20260671,Isabella Nagy,CS 214,Fall 2024,3,True,24,34,9,67,True,98.07
20260726,Ahmed Fouad,MA 113,Spring 2024,4,True,30,35,15,80,True,89.04
20260152,Mostafa El Sayed,IS 455,Spring 2024,2,False,20,42,15,77,True,90.37
20261049,Lucas Martinez,IS 345,Fall 2024,4,True,29,35,20,84,True,79.02
20260386,James Martinez,IT 223,Spring 2024,3,True,20,41,18,79,True,90.97
20261676,Dina Khaled,IT 222,Fall 2023,4,True,16,33,10,59,True,43.36
20261580,Ava Ali,MA 111,Fall 2024,3,True,22,43,20,85,True,70.68
20261103,Ava Jones,IS 231,Fall 2023,3,True,26,38,15,79,True,77.63
20260745,Liam Brown,HU 332,Fall 2024,2,False,26,41,20,87,True,99.4
20261272,Emma Nagy,CS 241,Fall 2024,3,True,26,50,18,94,True,82.18
20261567,Ethan Ali,IS 450,Spring 2024,2,False,5,6,7,18,False,72.53
20262371,Ethan Martinez,IS 453,Spring 2024,2,True,19,35,8,62,True,81.0
20262338,Olivia Kamel,IT 241,Spring 2024,3,False,12,27,9,48,False,88.28
20260778,Huda Farouk,HU 112,Fall 2024,4,False,21,31,12,64,True,63.97
20261041,Dina Farouk,IS 460,Fall 2024,2,False,6,15,1,22,False,58.36
20260073,Emily Ali,CS 316,Fall 2023,4,True,21,42,15,78,True,93.22
20260572,Mostafa Johnson,IS 351,Spring 2024,2,True,24,34,11,69,True,82.5
20261603,Noah Hassan,IS 416,Fall 2024,3,False,9,8,3,20,False,73.58
20262414,Liam Khedr,IS 434,Fall 2023,4,False,30,39,17,86,True,71.54
20261918,Jacob Farouk,IT 223,Fall 2023,4,True,24,44,20,88,True,52.59
20261613,Ethan Farouk,HU 112,Fall 2024,4,False,21,45,19,85,True,55.22
20261963,Emily Miller,IT 423,Fall 2023,3,False,20,23,10,53,True,87.55
20260963,Mariam Othman,IS 334,Fall 2024,4,False,20,45,16,81,True,68.64
20260176,Mariam Smith,IS 345,Fall 2024,2,False,12,20,6,38,False,60.51
20262186,Mason Younis,HU 334,Fall 2023,3,False,21,34,14,69,True,50.36
20260618,Mohamed Lotfy,IS 365,Fall 2024,4,False,23,43,17,83,True,56.33
20260155,Lucas Smith,HU 213,Fall 2024,2,False,13,35,15,63,True,75.26
20261083,Noah Nagy,MA 112,Spring 2024,3,True,7,12,7,26,False,68.85
20261467,Mason Martinez,IS 422,Fall 2024,4,False,14,30,11,55,True,82.16
20260305,Mia Salem,IS 360,Fall 2024,3,True,28,41,15,84,True,61.23
20262297,Sarah Ashraf,HU 313,Fall 2023,4,True,24,35,15,74,True,88.86
20261936,James Younis,IS 443,Spring 2024,4,True,10,30,8,48,False,100.0
20262038,Noah Williams,IS 441,Spring 2024,2,False,23,35,15,73,True,85.67
20260336,Hassan Ali,IS 352,Spring 2024,4,True,22,43,16,81,True,82.42
20260153,Ahmed Miller,HU 313,Fall 2023,3,False,9,11,5,25,False,54.49
20261274,Youssef Kamel,IS 231,Fall 2023,2,True,25,41,18,84,True,94.42
20262338,Olivia Kamel,MA 113,Fall 2024,4,False,21,21,10,52,True,86.18
20261929,James Martinez,IS 345,Spring 2024,4,True,22,46,16,84,True,67.48
20260436,Nour Ali,IT 223,Fall 2023,2,True,26,40,20,86,True,78.79
20260825,James Khedr,IS 422,Fall 2023,2,False,14,22,5,41,False,94.65
20261634,Huda Jones,IS 496,Fall 2024,3,True,22,48,15,85,True,75.77
20261099,Aisha Ibrahim,IS 345,Fall 2024,4,True,10,21,15,46,False,100.0
20262368,Mostafa Ibrahim,MA 112,Fall 2023,3,True,19,34,8,61,True,64.89
20260001,Dina Hassan,IS 414,Spring 2024,2,True,15,21,8,44,False,68.63
20261313,Omar Martinez,IS 416,Fall 2024,4,False,15,34,9,58,True,92.81
20261102,Mohamed Khedr,IS 498,Fall 2023,2,True,26,43,17,86,True,66.13
20260563,Ali Othman,IS 360,Fall 2024,4,True,27,35,19,81,True,56.41
20261693,Mahmoud Khedr,HU 331,Fall 2024,4,False,17,23,5,45,False,84.82
20261954,Fatma Othman,IT 241,Spring 2024,2,True,21,48,20,89,True,88.25
20260272,Laila Hassan,CS 214,Spring 2024,2,True,17,31,13,61,True,62.53
20260189,Hassan Younis,IS 333,Fall 2024,3,True,22,20,11,53,True,47.96
20262187,Olivia Martinez,IS 416,Fall 2023,2,True,24,38,19,81,True,55.17
20260059,Jacob Fouad,CS 213,Fall 2023,3,True,29,35,17,81,True,88.08
20260346,Mahmoud Othman,CS 214,Spring 2024,4,False,16,26,8,50,True,79.91
20260525,James Martinez,IS 421,Spring 2024,2,False,25,47,16,88,True,85.55
20260863,Logan Salem,IS 313,Spring 2024,4,True,14,16,3,33,False,44.85
20261171,Sophia Lotfy,IS 421,Fall 2023,2,True,28,46,15,89,True,67.35
20260543,Emily Jones,MA 112,Spring 2024,4,False,23,42,19,84,True,100.0
20260375,Hassan Lotfy,IS 415,Fall 2023,4,False,23,39,16,78,True,100.0
20260246,Hassan Fouad,IS 333,Spring 2024,2,True,27,44,18,89,True,76.74
20262152,Omar Smith,IS 496,Fall 2024,4,False,20,49,20,89,True,45.92
20261684,Mohamed Ali,CS 241,Fall 2024,4,True,24,46,20,90,True,65.33
20260546,Amelia Ibrahim,ST 121,Fall 2024,2,True,14,26,15,55,True,68.6
20261706,Hassan Miller,IT 221,Fall 2024,2,True,20,39,15,74,True,100.0
20260673,Liam Othman,IS 460,Fall 2023,4,False,23,35,16,74,True,57.96
20262214,Ahmed Brown,IS 350,Fall 2024,3,True,17,26,8,51,True,70.41
20261434,Mason Ashraf,HU 112,Fall 2024,4,True,9,16,10,35,False,49.4
20260586,Sarah Hassan,IS 443,Spring 2024,4,False,22,42,20,84,True,79.9
20260445,Sarah Hassan,CS 111,Spring 2024,4,True,28,46,16,90,True,76.64
20262117,Mason Johnson,HU 333,Fall 2024,3,False,23,46,20,89,True,77.01
20260188,Ali Khedr,IS 434,Spring 2024,2,False,27,46,16,89,True,65.15
20262302,Hassan Nagy,HU 111,Fall 2024,4,True,22,31,11,64,True,76.84
20260303,Sophia Khedr,IS 451,Fall 2024,4,True,14,30,15,59,True,75.01
20261250,Mariam Ashraf,IS 496,Fall 2024,4,False,21,35,16,72,True,30.97
20261964,Isabella Othman,IS 313,Spring 2024,3,False,14,26,9,49,False,55.93
20261958,Ava Ashraf,IS 442,Spring 2024,2,False,25,50,18,93,True,74.95
20262045,Huda Williams,HU 331,Fall 2023,3,False,9,7,5,21,False,53.48
20261183,Aisha Hassan,IS 312,Fall 2023,2,True,26,44,19,89,True,92.22
20260722,Ahmed Kamel,HU 333,Spring 2024,4,False,13,26,9,48,False,67.94
20261562,Lucas Ibrahim,MA 111,Spring 2024,2,True,29,38,16,83,True,77.12
20260781,Amelia Ashraf,CS 352,Fall 2023,2,False,22,46,18,86,True,52.1
20261576,Emily Martinez,CS 241,Fall 2024,4,False,10,35,15,60,True,62.09
20260917,Mohamed Ali,ST 121,Fall 2024,2,True,23,25,8,56,True,68.05
20262460,Ali Othman,CS 241,Fall 2024,3,True,26,46,15,87,True,62.55
20262198,Mariam Smith,HU 121,Spring 2024,4,False,27,42,19,88,True,96.38
20260310,Emily Salem,CS 112,Spring 2024,4,False,30,39,19,88,True,90.78
20260382,Huda Lotfy,IS 416,Spring 2024,2,False,9,7,6,22,False,16.73
20262180,Mia Younis,HU 121,Spring 2024,3,False,30,44,15,89,True,52.13
20260671,Isabella Nagy,IS 360,Fall 2024,4,False,13,24,10,47,False,68.71
20261072,Sophia Othman,IS 498,Fall 2024,4,True,27,42,19,88,True,79.75
20262482,Omar Smith,CS 352,Spring 2024,2,False,22,37,15,74,True,64.4
20262380,Mohamed Othman,IS 441,Fall 2024,2,False,26,49,20,95,True,65.64
20260064,Olivia Khedr,IS 435,Spring 2024,2,False,11,32,15,58,True,81.72
20260271,Sarah Smith,IS 441,Spring 2024,2,False,21,47,17,85,True,70.96
20261822,Lucas Jones,CS 112,Fall 2023,4,True,12,17,9,38,False,44.71
20261916,Dina Miller,IS 496,Fall 2023,2,True,27,35,19,81,True,63.63
20262111,Isabella Johnson,CS 352,Spring 2024,3,True,23,49,19,91,True,78.36
20262336,Isabella Johnson,CS 313,Fall 2023,3,False,28,46,19,93,True,62.39
20261293,Ethan Ibrahim,IT 111,Spring 2024,3,True,24,47,18,89,True,100.0
20261923,Olivia Smith,IS 240,Spring 2024,3,False,14,16,5,35,False,73.69
20262492,Liam Jones,IT 211,Spring 2024,4,False,10,28,10,48,False,79.62
20261523,Isabella Salem,IS 351,Spring 2024,4,True,20,46,20,86,True,65.19
20262170,Liam El Sayed,CS 213,Fall 2024,2,True,28,43,19,90,True,100.0
20261680,Ahmed Hassan,HU 122,Spring 2024,4,False,8,11,4,23,False,73.85
20260307,Laila Kamel,IS 333,Fall 2024,2,True,23,27,13,63,True,81.64
20260417,Dina Martinez,HU 331,Spring 2024,4,True,30,42,16,88,True,44.93
20260033,Mia Miller,AI 310,Spring 2024,3,False,27,44,16,87,True,79.4
20262012,James Johnson,IS 442,Fall 2024,4,False,24,34,5,63,True,92.47
20260647,Ethan Lotfy,IS 312,Fall 2023,4,True,20,50,20,90,True,100.0
20260845,Liam Williams,IS 231,Fall 2024,2,True,13,32,13,58,True,68.0
20260986,Nour Younis,IT 111,Fall 2024,4,True,16,24,12,52,True,71.78
20260452,Mostafa Smith,HU 332,Fall 2024,2,True,24,39,19,82,True,65.5
20261327,Logan Smith,IS 313,Fall 2024,3,True,12,20,10,42,False,75.77
20260054,Noah Ibrahim,IS 416,Fall 2024,3,False,20,50,19,89,True,78.26
20260638,Mostafa Brown,HU 332,Spring 2024,4,False,28,49,18,95,True,100.0
20260156,Sophia Khaled,IS 498,Fall 2023,2,False,28,49,18,95,True,69.37
20261779,Isabella Salem,MA 111,Fall 2023,3,False,22,40,18,80,True,49.95
20260295,Ahmed Nagy,IS 312,Spring 2024,2,True,12,15,3,30,False,83.78
20261971,Emma Williams,IS 313,Spring 2024,2,True,12,28,7,47,False,81.63
20261442,Jacob Smith,CS 112,Spring 2024,3,True,20,32,12,64,True,68.89
20261817,Nour Garcia,HU 332,Fall 2024,3,False,26,38,16,80,True,100.0
20262293,Ahmed Ashraf,IS 443,Fall 2023,4,False,28,39,18,85,True,90.34
20260165,Amelia Miller,IS 422,Spring 2024,4,False,6,13,7,26,False,74.65
20260912,Nour Ali,ST 121,Fall 2023,2,True,24,41,19,84,True,71.69
20262089,Hassan Johnson,IS 312,Fall 2023,3,True,14,22,8,44,False,76.05
20261171,Sophia Lotfy,IT 222,Fall 2023,3,True,30,41,17,88,True,71.72
20262143,Omar Salem,IS 434,Fall 2024,3,False,20,32,11,63,True,89.37
20260973,Mohamed Salem,CS 221,Fall 2024,2,False,17,30,13,60,True,94.43
20262190,Mahmoud Zaki,IS 241,Fall 2024,4,False,27,38,15,80,True,100.0
20262181,Mohamed Williams,HU 313,Fall 2024,2,False,9,14,8,31,False,72.42
20261100,Isabella Zaki,MA 113,Fall 2023,4,True,26,40,19,85,True,72.16
20260511,Isabella Khaled,IS 442,Spring 2024,3,True,27,41,17,85,True,74.91
20262166,James Khedr,IT 111,Fall 2023,4,True,26,47,19,92,True,100.0
20261401,Sarah Jones,IS 352,Fall 2024,3,True,13,22,15,50,True,84.35
20260772,Mia Garcia,IT 111,Spring 2024,3,False,26,50,17,93,True,74.17
20260556,Fatma Salem,IS 442,Fall 2023,4,True,21,39,19,79,True,70.62
20261901,James Garcia,IS 352,Spring 2024,4,True,25,35,19,79,True,74.26
20261046,Mostafa Zaki,HU 331,Fall 2023,2,False,21,45,20,86,True,76.68
20261012,Sarah Fouad,IT 423,Fall 2023,4,False,27,48,19,94,True,65.18
20260555,Lucas Hassan,IS 312,Fall 2024,3,False,16,32,7,55,True,68.83
20262385,Ahmed Nagy,IS 345,Fall 2024,3,True,30,46,18,94,True,79.4
20261970,Youssef Miller,HU 323,Fall 2023,2,False,22,45,20,87,True,71.35
20262349,Olivia Jones,PH 111,Spring 2024,3,True,29,36,15,80,True,81.12
20261871,Huda Kamel,IS 352,Spring 2024,4,True,20,39,16,75,True,81.65
20261377,Fatma Kamel,IS 231,Fall 2023,3,True,25,38,15,78,True,89.08
20260606,Nour Garcia,IS 415,Spring 2024,4,True,6,7,8,21,False,75.49
20262221,Mariam Johnson,IS 451,Fall 2023,3,False,25,38,18,81,True,100.0
20261731,Laila Hassan,CS 316,Fall 2023,3,False,23,46,17,86,True,65.92
20260225,Mohamed Fouad,IS 435,Fall 2024,2,False,26,46,15,87,True,100.0
20260838,Dina Nagy,IS 453,Fall 2023,2,False,10,28,14,52,True,94.45
20261946,Noah Khaled,IS 231,Fall 2024,4,True,22,43,16,81,True,85.5
20260976,Huda Garcia,IS 241,Fall 2023,4,True,15,28,8,51,True,70.29
20262380,Mohamed Othman,IS 313,Fall 2023,4,True,28,43,16,87,True,35.7
20260951,Sophia Ibrahim,CS 213,Fall 2024,4,True,24,45,16,85,True,100.0
20260521,Ahmed Ashraf,IS 451,Fall 2024,4,False,27,37,18,82,True,100.0
20260030,Mason Ashraf,IS 453,Fall 2024,4,False,21,40,15,76,True,95.41
20262400,Ethan Lotfy,ST 122,Fall 2023,3,False,21,46,19,86,True,62.76
20261671,Emily Jones,HU 313,Spring 2024,4,False,12,17,10,39,False,64.04
20260143,Hassan Khedr,IT 222,Fall 2023,4,False,11,33,10,54,True,62.18
20262112,Ethan Garcia,MA 112,Fall 2023,2,False,21,39,15,75,True,61.9
20260822,Mahmoud Williams,CS 214,Fall 2023,4,True,26,46,15,87,True,72.35
20262141,Ahmed El Sayed,IS 240,Spring 2024,2,False,20,37,19,76,True,77.56
20260300,Mostafa Kamel,HU 331,Spring 2024,4,False,22,44,17,83,True,99.44
20262319,Sarah Farouk,CS 241,Spring 2024,4,True,16,33,12,61,True,77.37
20261774,Olivia Younis,IS 455,Fall 2023,2,False,20,32,5,57,True,64.86
20260918,Olivia Nagy,CS 251,Fall 2023,2,True,29,41,18,88,True,86.83
20262089,Hassan Johnson,CS 316,Fall 2024,4,True,15,23,7,45,False,49.59
20260328,Nour Zaki,IS 414,Fall 2024,2,True,26,45,15,86,True,74.56
20262087,Sarah Williams,IS 360,Fall 2023,4,True,22,27,9,58,True,60.95
20262040,Logan Othman,CS 221,Fall 2024,3,True,30,42,16,88,True,91.15
20260786,Olivia Othman,CS 221,Fall 2023,2,True,12,23,8,43,False,53.22
20260835,Aisha Khaled,IT 423,Fall 2023,4,False,24,44,20,88,True,64.75
20260778,Huda Farouk,HU 331,Fall 2024,2,True,14,32,12,58,True,60.35
20260193,Mostafa Johnson,CS 112,Spring 2024,4,True,29,43,20,92,True,78.19
20261573,Sarah Martinez,CS 316,Fall 2023,4,True,8,10,5,23,False,31.72
20261939,Logan Salem,HU 122,Fall 2023,4,False,21,41,19,81,True,74.71
20260221,Isabella Miller,IS 352,Spring 2024,3,True,11,7,2,20,False,67.58
20261718,Ali Kamel,IS 345,Fall 2024,3,True,24,47,18,89,True,60.22
20261970,Youssef Miller,ST 121,Spring 2024,2,True,25,44,17,86,True,87.47
20260802,Sarah Williams,HU 111,Fall 2024,4,True,27,36,18,81,True,85.29
20261138,James Jones,IS 448,Spring 2024,3,True,30,48,15,93,True,74.03
20260973,Mohamed Salem,IS 442,Fall 2024,2,True,10,27,15,52,True,84.77
20262468,Emma Khaled,IS 435,Fall 2024,2,True,27,37,20,84,True,80.65
20260242,Ahmed Jones,ST 122,Fall 2023,4,False,27,43,15,85,True,78.09
20260906,Ali Ashraf,IS 313,Spring 2024,3,False,23,44,17,84,True,72.45
20261396,Sarah Hassan,CS 352,Fall 2023,3,False,24,39,17,80,True,65.11
20260468,Aisha Lotfy,IS 312,Spring 2024,2,True,23,43,16,82,True,61.12
20261643,Sophia Nagy,IS 448,Fall 2024,2,True,21,50,20,91,True,66.37
20261726,Emma Ali,IT 423,Fall 2023,4,False,14,31,9,54,True,78.18
20261275,Amelia Smith,IS 441,Spring 2024,4,False,28,48,19,95,True,92.89
20262244,Jacob Zaki,IT 423,Spring 2024,2,False,24,36,18,78,True,53.1
20261310,Aisha El Sayed,IS 211,Fall 2023,3,True,23,49,20,92,True,56.24
20260732,Sophia Hassan,IS 334,Fall 2024,2,False,20,47,19,86,True,96.44
20261493,Emily Kamel,IS 351,Fall 2024,4,False,23,28,6,57,True,75.92
20261991,Youssef Johnson,IS 422,Spring 2024,3,False,11,20,6,37,False,58.48
20261124,Mahmoud Hassan,CS 221,Fall 2023,2,False,24,47,16,87,True,54.57
20261692,Logan Khedr,HU 112,Fall 2023,4,True,10,20,10,40,False,51.49
20260625,Noah Johnson,IT 222,Fall 2023,3,False,24,35,8,67,True,69.99
20260378,Sophia Brown,IT 111,Fall 2024,3,True,29,39,18,86,True,83.22
20261245,Mason Khaled,CS 221,Fall 2024,2,True,16,22,15,53,True,56.82
20260670,Mason Ashraf,IS 416,Spring 2024,4,False,15,29,10,54,True,80.25
20261556,Mohamed Khaled,IS 453,Spring 2024,4,False,29,46,20,95,True,82.47
20262251,Emma El Sayed,IS 241,Fall 2024,3,False,28,35,17,80,True,100.0
20261870,Hassan Khaled,IS 211,Fall 2024,4,True,28,46,17,91,True,80.66
20260401,Mia Fouad,CS 111,Spring 2024,4,True,17,24,14,55,True,85.49
20260198,Lucas Fouad,HU 122,Fall 2024,4,False,11,32,9,52,True,72.86
20260335,Liam Younis,IS 455,Spring 2024,2,False,25,46,20,91,True,41.2
20260031,Liam Miller,HU 332,Fall 2024,4,False,26,45,15,86,True,59.85
20262233,Emily Ibrahim,IS 312,Spring 2024,3,True,25,27,10,62,True,85.31
20261468,Mostafa Zaki,IS 444,Fall 2024,2,False,15,25,14,54,True,57.79
20260925,Noah Martinez,ST 122,Spring 2024,3,False,25,46,17,88,True,69.24
20260129,Mariam Miller,IT 211,Spring 2024,3,False,22,35,17,74,True,76.29
20261768,Lucas Farouk,IS 313,Fall 2023,3,True,13,25,8,46,False,76.15
20260246,Hassan Fouad,IS 450,Fall 2024,3,False,25,48,16,89,True,74.4
20260308,Noah Zaki,IT 221,Fall 2023,4,True,11,34,12,57,True,89.49
20260625,Noah Johnson,HU 112,Spring 2024,3,True,11,35,11,57,True,80.99
20262002,Mostafa Farouk,CS 352,Fall 2023,3,False,10,35,14,59,True,58.57
20261338,Liam Ibrahim,IS 498,Fall 2023,3,True,12,20,3,35,False,73.83
20260067,Ali Jones,IS 365,Spring 2024,3,True,24,33,15,72,True,65.56
20262388,Mahmoud Johnson,IS 414,Fall 2024,2,True,24,30,15,69,True,53.06
20261714,Hassan Hassan,IS 313,Fall 2024,4,True,21,44,18,83,True,77.42
20261685,Lucas Younis,IS 422,Spring 2024,2,False,20,28,13,61,True,74.15
20262143,Omar Salem,HU 331,Fall 2023,2,False,17,32,9,58,True,76.61
20261058,Olivia Ashraf,IS 448,Fall 2024,2,True,20,35,17,72,True,80.72
20261101,Youssef Farouk,HU 111,Spring 2024,3,True,20,35,13,68,True,54.79
20261765,Mason Othman,IS 415,Fall 2024,3,False,28,40,19,87,True,66.73
20260241,Hassan Smith,CS 213,Fall 2024,3,True,22,43,17,82,True,73.14
20260057,Hassan Othman,ST 122,Spring 2024,4,False,17,32,10,59,True,100.0
20261251,Mason Khedr,IS 240,Fall 2023,4,True,27,40,18,85,True,67.53
20262345,Amelia Khaled,IS 231,Spring 2024,4,True,27,41,16,84,True,60.15
20261790,Lucas Younis,IT 223,Fall 2024,3,True,16,29,7,52,True,72.11
20260121,Amelia Johnson,IS 313,Fall 2023,2,True,22,36,20,78,True,87.31
20260766,Mohamed Lotfy,HU 331,Fall 2023,2,False,20,22,5,47,False,63.93
20261534,Mohamed Ashraf,HU 332,Spring 2024,3,False,21,35,11,67,True,60.04
20261547,Sarah Othman,IS 450,Fall 2024,3,False,13,21,9,43,False,100.0
20260588,Fatma Khedr,HU 121,Spring 2024,2,True,30,47,19,96,True,59.96
20262229,Logan Salem,CS 352,Fall 2024,2,True,25,25,12,62,True,78.98
20262144,Noah Garcia,MA 111,Fall 2024,4,True,28,41,16,85,True,59.5
20261198,Youssef Ibrahim,IS 350,Fall 2024,2,True,13,21,7,41,False,87.06
20261315,Olivia Garcia,IS 498,Fall 2023,4,False,25,41,18,84,True,39.41
20261700,Emily Jones,CS 112,Fall 2024,3,True,24,48,20,92,True,93.72
20261586,Mostafa Ibrahim,IT 241,Fall 2024,2,False,15,14,1,30,False,82.08
20260224,Liam Jones,ST 121,Fall 2024,2,True,27,47,18,92,True,85.28
20260110,Ali Jones,IS 352,Fall 2023,4,True,11,30,6,47,False,74.58
20260249,James Lotfy,HU 112,Fall 2024,3,False,22,44,18,84,True,90.72
20262051,Jacob Hassan,CS 221,Fall 2023,3,True,27,38,16,81,True,65.32
20262138,Omar Brown,IS 350,Fall 2024,3,True,19,30,14,63,True,68.2
20260862,Omar Jones,IS 448,Fall 2023,4,False,11,32,15,58,True,68.22
20261754,Nour Khedr,IS 460,Spring 2024,3,True,21,46,20,87,True,60.33
20261651,Lucas El Sayed,IS 453,Spring 2024,3,True,17,34,6,57,True,82.55
20262398,Noah Khaled,IS 444,Spring 2024,3,False,15,24,12,51,True,52.13
20261552,Mahmoud Ali,HU 313,Fall 2024,4,True,7,7,5,19,False,54.94
20260422,Mahmoud Brown,MA 111,Fall 2024,4,True,13,28,15,56,True,66.3
20261928,Ava Hassan,IS 240,Spring 2024,3,True,20,45,17,82,True,84.16
20262124,Sarah Martinez,IT 222,Fall 2023,2,True,14,32,14,60,True,85.67
20260900,Ahmed Younis,IS 321,Fall 2024,2,False,5,20,7,32,False,87.62
20260536,Emma Othman,IS 415,Spring 2024,2,True,29,49,16,94,True,57.11
20260959,Isabella Ibrahim,CS 111,Spring 2024,2,True,20,28,9,57,True,71.0
20261907,Nour Fouad,IT 221,Fall 2024,4,True,10,19,6,35,False,81.84
20262282,Jacob Jones,ST 121,Spring 2024,3,False,28,42,20,90,True,77.44
20262416,James Zaki,HU 112,Spring 2024,4,True,10,27,5,42,False,60.51
20261385,Nour Nagy,IS 421,Spring 2024,4,True,21,36,17,74,True,52.78
20262014,Hassan Ali,CS 214,Fall 2024,3,True,21,37,16,74,True,63.7
20260006,James Khaled,IS 211,Spring 2024,3,True,30,43,18,91,True,76.42
20261747,Jacob Hassan,IT 423,Fall 2024,4,False,5,12,10,27,False,54.97
20262101,Logan Smith,IS 496,Fall 2024,2,False,22,35,16,73,True,100.0
20261940,Olivia Younis,IS 231,Fall 2024,2,False,27,36,20,83,True,74.36
20262216,Emily Kamel,HU 213,Spring 2024,3,False,23,48,17,88,True,72.23
20261141,Nour Othman,HU 112,Fall 2023,4,True,14,18,4,36,False,43.84
20261763,Nour Jones,CS 214,Fall 2024,3,True,25,25,10,60,True,54.81
20261923,Olivia Smith,IT 211,Fall 2024,2,False,13,13,10,36,False,31.17
20262043,James El Sayed,IS 448,Fall 2023,3,True,19,32,13,64,True,69.65
20261788,Youssef Khedr,IS 351,Fall 2024,2,True,17,27,8,52,True,70.29
20260456,Olivia El Sayed,IS 321,Spring 2024,2,False,21,48,16,85,True,73.23
20262302,Hassan Nagy,IS 334,Fall 2023,2,False,18,28,15,61,True,92.62
20262149,Mia Othman,IS 455,Spring 2024,2,False,21,43,17,81,True,75.19
20261561,Ethan Nagy,ST 121,Spring 2024,4,True,29,41,18,88,True,69.16
20262434,Ava Williams,IS 451,Fall 2024,4,True,12,26,15,53,True,97.29
20261198,Youssef Ibrahim,MA 111,Fall 2023,4,True,25,31,15,71,True,69.15
20261923,Olivia Smith,IS 444,Fall 2023,3,False,10,19,3,32,False,36.21
20262311,Noah Ashraf,HU 112,Fall 2024,4,True,27,50,20,97,True,75.2
20262006,Emma Miller,MA 111,Spring 2024,2,True,28,38,18,84,True,82.45
20261211,Emily Khaled,IS 312,Fall 2024,4,True,22,28,5,55,True,81.42
20261739,Mia Khaled,IS 434,Spring 2024,4,False,15,20,2,37,False,55.25
20260849,Dina Williams,IS 496,Fall 2023,3,True,25,27,14,66,True,58.88
20261757,Mason Zaki,IS 312,Spring 2024,3,True,24,27,15,66,True,91.09
20261320,Jacob Johnson,IS 435,Fall 2024,2,True,11,17,9,37,False,49.53
20260903,Hassan Zaki,CS 313,Fall 2023,4,False,23,49,15,87,True,59.14
